Ax,Ay,Az,Gx,Gy,Gz
0.5243932949712286,0.6318818818818818,0.8175675675675675,0.5495212515478661,0.5668416554755219,1.0
0.4378283712784589,0.7762762762762762,0.7172172172172171,1.0,0.5423182238345222,0.4789856462668085
0.5201401050788093,0.5307807807807807,0.761011011011011,0.5020457993965503,0.495177633988524,0.4997854788356559
0.4505879409557169,0.7179679679679678,0.7289789789789789,0.0,0.3975862008825017,0.4109231386364825
0.5206404803602703,0.5275275275275274,0.7522522522522521,0.5017859322950277,0.4951933306590858,0.4997104836318607
0.203152364273205,1.0,0.0,1.0,1.0,0.5627221514903117
0.318238679009257,0.6073573573573573,0.7487487487487487,0.4303207353018121,0.4534244902942254,0.5627831940980519
0.6680010007505631,0.8731231231231229,0.7494994994994995,0.5441041561295499,0.5149850881629663,1.0
0.7202902176632476,0.4887387387387386,0.7537537537537538,0.4606728639447477,0.470669899018086,0.0
0.3945459094320742,0.5245245245245245,0.7662662662662663,0.4796728116225125,0.0,0.6669829255105778
0.6107080310232675,0.5357857857857857,0.7607607607607607,0.5008092505711844,0.495406107748923,0.0
0.7478108581436078,1.0,0.7337337337337337,0.0,0.9303189912273052,1.0
0.0,1.0,0.0,0.0,0.382630761986152,0.2550360151385667
0.5156367275456594,0.5117617617617617,0.8135635635635635,0.4017667474754521,1.0,0.3155588886757242
0.4776082061546161,0.554054054054054,0.741991991991992,0.0,0.3932521757329473,0.4579259465964386
0.7190392794595949,0.6251251251251251,0.7565065065065064,0.5495509008144828,0.5755550517118091,1.0
0.4280710532899676,0.4784784784784784,0.8293293293293292,0.3672009348239357,1.0,0.1805483370249577
0.0,1.0,0.1501501501501501,1.0,0.0,1.0
0.7365524143107332,0.4577077077077076,0.7572572572572571,0.4975879449570086,0.5193348099830825,0.8234333850742104
0.8193645233925446,0.5955955955955955,0.3608608608608608,1.0,1.0,0.6304637494113748
0.1413560170127596,0.6751751751751751,0.8058058058058057,0.5494898582067426,0.5094459075291696,0.7570190278528699
0.8111083312484365,0.4001501501501501,0.7497497497497497,0.4975739923609537,0.5086994436402323,0.7224392626052984
0.5203902927195397,0.5272772772772771,0.7525025025025025,0.5018609274988227,0.4952090273296475,0.4997261803024225
0.4716037027770829,0.7239739739739739,0.5495495495495495,0.0,0.1601444093691682,0.3582747614978112
0.0177633224918689,0.6188688688688687,0.7972972972972973,0.5887106057170762,0.5026858747405689,0.9492892896384532
0.8408806604953718,0.4074074074074073,0.6971971971971972,0.5153984338210928,0.4649161972199452,0.1726895372970333
0.9281961471103328,0.9054054054054052,1.0,0.0,1.0,0.6497375167867171
0.1976482361771329,0.6233733733733733,0.0,0.0460418229066745,0.0,0.2688630378289761
0.9244433324993748,0.4792292292292291,0.7672672672672671,0.4900343582677852,0.4796571149519507,0.0
0.0,1.0,1.0,0.7664509827859847,0.7321746865026074,1.0
0.5206404803602703,0.5275275275275274,0.7527527527527527,0.5018016289655894,0.495254373266826,0.4997401328984774
0.5133850387790845,0.7442442442442441,0.505005005005005,0.0,0.4197289708216335,0.4614053752376301
0.4343257443082313,0.6156156156156155,0.6541541541541541,0.0,0.4179290859305509,0.4393079512356768
0.5208906680010009,0.5275275275275274,0.7522522522522521,0.5017859322950277,0.4951933306590858,0.4997104836318607
0.560670502877158,0.6106106106106105,0.7527527527527527,1.0,0.5159635139613165,0.5178697873973176
0.5206404803602703,0.5275275275275274,0.7522522522522521,0.5018312782322061,0.4951619373179622,0.4996790902907372
0.5203902927195397,0.5275275275275274,0.7525025025025025,0.5019080175105081,0.4952386765962642,0.4997261803024225
0.3955466599949964,0.5715715715715715,0.2952952952952953,0.9869979245513368,0.9665329542878072,0.0
0.5201401050788093,0.5275275275275274,0.7525025025025025,0.5018469749027679,0.4952229799257024,0.499694786961299
1.0000000000000002,0.6148648648648648,0.8956456456456456,0.7200742975739923,0.0,0.666447494636971
0.6482361771328498,0.5528028028028027,0.555055055055055,0.4981844184383557,0.0,0.6548337024957707
0.0,0.5908408408408408,1.0,0.0,0.4129985872996494,0.9498840190452936
